2025-02-19 15:15:27,436 p=12405 u=marwiesing n=ansible | TASK [geerlingguy.docker : Get docker group info using getent.] *************************************************************************************************************************************************************************************************************************
2025-02-19 15:15:27,495 p=12405 u=marwiesing n=ansible | skipping: [ubuntu-01]
2025-02-19 15:15:27,501 p=12405 u=marwiesing n=ansible | skipping: [ubuntu-02]
2025-02-19 15:15:27,524 p=12405 u=marwiesing n=ansible | skipping: [rocky-01]
2025-02-19 15:15:27,533 p=12405 u=marwiesing n=ansible | TASK [geerlingguy.docker : Check if there are any users to add to the docker group.] ****************************************************************************************************************************************************************************************************
2025-02-19 15:15:27,560 p=12405 u=marwiesing n=ansible | skipping: [ubuntu-01]
2025-02-19 15:15:27,583 p=12405 u=marwiesing n=ansible | skipping: [ubuntu-02]
2025-02-19 15:15:27,591 p=12405 u=marwiesing n=ansible | skipping: [rocky-01]
2025-02-19 15:15:27,600 p=12405 u=marwiesing n=ansible | TASK [geerlingguy.docker : include_tasks] ***********************************************************************************************************************************************************************************************************************************************
2025-02-19 15:15:27,660 p=12405 u=marwiesing n=ansible | skipping: [ubuntu-01]
2025-02-19 15:15:27,667 p=12405 u=marwiesing n=ansible | skipping: [ubuntu-02]
2025-02-19 15:15:27,687 p=12405 u=marwiesing n=ansible | skipping: [rocky-01]
2025-02-19 15:15:27,711 p=12405 u=marwiesing n=ansible | TASK [Add user marwiesing to the docker group] ******************************************************************************************************************************************************************************************************************************************
2025-02-19 15:15:28,229 p=12405 u=marwiesing n=ansible | ok: [ubuntu-02]
2025-02-19 15:15:28,230 p=12405 u=marwiesing n=ansible | ok: [ubuntu-01]
2025-02-19 15:15:28,250 p=12405 u=marwiesing n=ansible | ok: [rocky-01]
2025-02-19 15:15:28,305 p=12405 u=marwiesing n=ansible | PLAY RECAP ******************************************************************************************************************************************************************************************************************************************************************************
2025-02-19 15:15:28,306 p=12405 u=marwiesing n=ansible | localhost                  : ok=10   changed=1    unreachable=0    failed=1    skipped=3    rescued=0    ignored=0   
2025-02-19 15:15:28,306 p=12405 u=marwiesing n=ansible | rocky-01                   : ok=12   changed=0    unreachable=0    failed=0    skipped=12   rescued=0    ignored=0   
2025-02-19 15:15:28,307 p=12405 u=marwiesing n=ansible | ubuntu-01                  : ok=15   changed=0    unreachable=0    failed=0    skipped=11   rescued=0    ignored=0   
2025-02-19 15:15:28,307 p=12405 u=marwiesing n=ansible | ubuntu-02                  : ok=15   changed=0    unreachable=0    failed=0    skipped=11   rescued=0    ignored=0   
2025-02-19 15:25:15,996 p=15218 u=marwiesing n=ansible | [WARNING]: Found both group and host with same name: localhost

2025-02-19 15:25:16,149 p=15218 u=marwiesing n=ansible | PLAY [Install Docker on all machines] **************************************************************************************************************************************************************************************************************************************************
2025-02-19 15:25:16,156 p=15218 u=marwiesing n=ansible | TASK [Gathering Facts] *****************************************************************************************************************************************************************************************************************************************************************
2025-02-19 15:25:17,617 p=15218 u=marwiesing n=ansible | ok: [ubuntu-01]
2025-02-19 15:25:17,666 p=15218 u=marwiesing n=ansible | ok: [localhost]
2025-02-19 15:25:17,687 p=15218 u=marwiesing n=ansible | ok: [ubuntu-02]
2025-02-19 15:25:17,692 p=15218 u=marwiesing n=ansible | ok: [rocky-01]
2025-02-19 15:25:17,702 p=15218 u=marwiesing n=ansible | TASK [Set Ubuntu repository for Linux Mint] ********************************************************************************************************************************************************************************************************************************************
2025-02-19 15:25:17,729 p=15218 u=marwiesing n=ansible | skipping: [ubuntu-01]
2025-02-19 15:25:17,757 p=15218 u=marwiesing n=ansible | skipping: [ubuntu-02]
2025-02-19 15:25:17,765 p=15218 u=marwiesing n=ansible | skipping: [rocky-01]
2025-02-19 15:25:17,766 p=15218 u=marwiesing n=ansible | skipping: [localhost]
2025-02-19 15:25:17,791 p=15218 u=marwiesing n=ansible | TASK [geerlingguy.docker : Load OS-specific vars.] *************************************************************************************************************************************************************************************************************************************
2025-02-19 15:25:17,857 p=15218 u=marwiesing n=ansible | ok: [ubuntu-01]
2025-02-19 15:25:17,860 p=15218 u=marwiesing n=ansible | ok: [ubuntu-02]
2025-02-19 15:25:17,868 p=15218 u=marwiesing n=ansible | ok: [rocky-01]
2025-02-19 15:25:17,879 p=15218 u=marwiesing n=ansible | ok: [localhost]
2025-02-19 15:25:17,883 p=15218 u=marwiesing n=ansible | TASK [geerlingguy.docker : include_tasks] **********************************************************************************************************************************************************************************************************************************************
2025-02-19 15:25:17,905 p=15218 u=marwiesing n=ansible | skipping: [ubuntu-01]
2025-02-19 15:25:17,927 p=15218 u=marwiesing n=ansible | skipping: [ubuntu-02]
2025-02-19 15:25:17,946 p=15218 u=marwiesing n=ansible | skipping: [localhost]
2025-02-19 15:25:17,956 p=15218 u=marwiesing n=ansible | included: /home/marwiesing/.ansible/roles/geerlingguy.docker/tasks/setup-RedHat.yml for rocky-01
2025-02-19 15:25:17,967 p=15218 u=marwiesing n=ansible | TASK [geerlingguy.docker : Ensure old versions of Docker are not installed.] ***********************************************************************************************************************************************************************************************************
2025-02-19 15:25:18,990 p=15218 u=marwiesing n=ansible | ok: [rocky-01]
2025-02-19 15:25:19,000 p=15218 u=marwiesing n=ansible | TASK [geerlingguy.docker : Add Docker GPG key.] ****************************************************************************************************************************************************************************************************************************************
2025-02-19 15:25:19,606 p=15218 u=marwiesing n=ansible | ok: [rocky-01]
2025-02-19 15:25:19,615 p=15218 u=marwiesing n=ansible | TASK [geerlingguy.docker : Add Docker repository.] *************************************************************************************************************************************************************************************************************************************
2025-02-19 15:25:20,188 p=15218 u=marwiesing n=ansible | ok: [rocky-01]
2025-02-19 15:25:20,197 p=15218 u=marwiesing n=ansible | TASK [geerlingguy.docker : Configure Docker Nightly repo.] *****************************************************************************************************************************************************************************************************************************
2025-02-19 15:25:20,626 p=15218 u=marwiesing n=ansible | ok: [rocky-01]
2025-02-19 15:25:20,638 p=15218 u=marwiesing n=ansible | TASK [geerlingguy.docker : Configure Docker Test repo.] ********************************************************************************************************************************************************************************************************************************
2025-02-19 15:25:20,995 p=15218 u=marwiesing n=ansible | ok: [rocky-01]
2025-02-19 15:25:21,005 p=15218 u=marwiesing n=ansible | TASK [geerlingguy.docker : Ensure runc is not installed.] ******************************************************************************************************************************************************************************************************************************
2025-02-19 15:25:21,033 p=15218 u=marwiesing n=ansible | skipping: [rocky-01]
2025-02-19 15:25:21,041 p=15218 u=marwiesing n=ansible | TASK [geerlingguy.docker : Ensure container-selinux is installed.] *********************************************************************************************************************************************************************************************************************
2025-02-19 15:25:21,076 p=15218 u=marwiesing n=ansible | skipping: [rocky-01]
2025-02-19 15:25:21,088 p=15218 u=marwiesing n=ansible | TASK [geerlingguy.docker : Ensure containerd.io is installed.] *************************************************************************************************************************************************************************************************************************
2025-02-19 15:25:21,138 p=15218 u=marwiesing n=ansible | skipping: [rocky-01]
2025-02-19 15:25:21,145 p=15218 u=marwiesing n=ansible | TASK [geerlingguy.docker : include_tasks] **********************************************************************************************************************************************************************************************************************************************
2025-02-19 15:25:21,206 p=15218 u=marwiesing n=ansible | skipping: [rocky-01]
2025-02-19 15:25:21,237 p=15218 u=marwiesing n=ansible | included: /home/marwiesing/.ansible/roles/geerlingguy.docker/tasks/setup-Debian.yml for ubuntu-01, ubuntu-02, localhost
2025-02-19 15:25:21,249 p=15218 u=marwiesing n=ansible | TASK [geerlingguy.docker : Ensure apt key is not present in trusted.gpg.d] *************************************************************************************************************************************************************************************************************
2025-02-19 15:25:21,722 p=15218 u=marwiesing n=ansible | ok: [ubuntu-01]
2025-02-19 15:25:21,728 p=15218 u=marwiesing n=ansible | ok: [ubuntu-02]
2025-02-19 15:25:21,736 p=15218 u=marwiesing n=ansible | ok: [localhost]
2025-02-19 15:25:21,741 p=15218 u=marwiesing n=ansible | TASK [geerlingguy.docker : Ensure old apt source list is not present in /etc/apt/sources.list.d] ***************************************************************************************************************************************************************************************
2025-02-19 15:25:22,103 p=15218 u=marwiesing n=ansible | ok: [ubuntu-02]
2025-02-19 15:25:22,135 p=15218 u=marwiesing n=ansible | ok: [ubuntu-01]
2025-02-19 15:25:22,224 p=15218 u=marwiesing n=ansible | ok: [localhost]
2025-02-19 15:25:22,266 p=15218 u=marwiesing n=ansible | TASK [geerlingguy.docker : Ensure the repo referencing the previous trusted.gpg.d key is not present] **********************************************************************************************************************************************************************************
2025-02-19 15:25:22,917 p=15218 u=marwiesing n=ansible | ok: [ubuntu-02]
2025-02-19 15:25:22,921 p=15218 u=marwiesing n=ansible | ok: [localhost]
2025-02-19 15:25:22,931 p=15218 u=marwiesing n=ansible | ok: [ubuntu-01]
2025-02-19 15:25:22,937 p=15218 u=marwiesing n=ansible | TASK [geerlingguy.docker : Ensure old versions of Docker are not installed.] ***********************************************************************************************************************************************************************************************************
2025-02-19 15:25:23,753 p=15218 u=marwiesing n=ansible | ok: [ubuntu-02]
2025-02-19 15:25:23,812 p=15218 u=marwiesing n=ansible | ok: [ubuntu-01]
2025-02-19 15:25:24,771 p=15218 u=marwiesing n=ansible | ok: [localhost]
2025-02-19 15:25:24,776 p=15218 u=marwiesing n=ansible | TASK [geerlingguy.docker : Ensure dependencies are installed.] *************************************************************************************************************************************************************************************************************************
2025-02-19 15:25:25,733 p=15218 u=marwiesing n=ansible | ok: [ubuntu-02]
2025-02-19 15:25:25,745 p=15218 u=marwiesing n=ansible | ok: [ubuntu-01]
2025-02-19 15:25:26,014 p=15218 u=marwiesing n=ansible | ok: [localhost]
2025-02-19 15:25:26,019 p=15218 u=marwiesing n=ansible | TASK [geerlingguy.docker : Ensure directory exists for /etc/apt/keyrings] **************************************************************************************************************************************************************************************************************
2025-02-19 15:25:26,340 p=15218 u=marwiesing n=ansible | ok: [ubuntu-01]
2025-02-19 15:25:26,387 p=15218 u=marwiesing n=ansible | ok: [ubuntu-02]
2025-02-19 15:25:26,466 p=15218 u=marwiesing n=ansible | ok: [localhost]
2025-02-19 15:25:26,475 p=15218 u=marwiesing n=ansible | TASK [geerlingguy.docker : Add Docker apt key.] ****************************************************************************************************************************************************************************************************************************************
2025-02-19 15:25:26,941 p=15218 u=marwiesing n=ansible | ok: [ubuntu-02]
2025-02-19 15:25:26,996 p=15218 u=marwiesing n=ansible | ok: [ubuntu-01]
2025-02-19 15:25:27,030 p=15218 u=marwiesing n=ansible | ok: [localhost]
2025-02-19 15:25:27,037 p=15218 u=marwiesing n=ansible | TASK [geerlingguy.docker : Ensure curl is present (on older systems without SNI).] *****************************************************************************************************************************************************************************************************
2025-02-19 15:25:27,097 p=15218 u=marwiesing n=ansible | skipping: [ubuntu-01]
2025-02-19 15:25:27,119 p=15218 u=marwiesing n=ansible | skipping: [ubuntu-02]
2025-02-19 15:25:27,135 p=15218 u=marwiesing n=ansible | skipping: [localhost]
2025-02-19 15:25:27,147 p=15218 u=marwiesing n=ansible | TASK [geerlingguy.docker : Add Docker apt key (alternative for older systems without SNI).] ********************************************************************************************************************************************************************************************
2025-02-19 15:25:27,222 p=15218 u=marwiesing n=ansible | skipping: [ubuntu-01]
2025-02-19 15:25:27,252 p=15218 u=marwiesing n=ansible | skipping: [ubuntu-02]
2025-02-19 15:25:27,268 p=15218 u=marwiesing n=ansible | skipping: [localhost]
2025-02-19 15:25:27,274 p=15218 u=marwiesing n=ansible | TASK [geerlingguy.docker : Add Docker repository.] *************************************************************************************************************************************************************************************************************************************
2025-02-19 15:25:27,777 p=15218 u=marwiesing n=ansible | ok: [ubuntu-01]
2025-02-19 15:25:27,824 p=15218 u=marwiesing n=ansible | ok: [ubuntu-02]
2025-02-19 15:26:02,774 p=15218 u=marwiesing n=ansible | fatal: [localhost]: FAILED! => changed=false 
  msg: 'Failed to update apt cache: W:Updating from such a repository can''t be done securely, and is therefore disabled by default., W:See apt-secure(8) manpage for repository creation and user configuration details., E:The repository ''https://download.docker.com/linux/ubuntu xia Release'' does not have a Release file.'
2025-02-19 15:26:02,779 p=15218 u=marwiesing n=ansible | TASK [geerlingguy.docker : Install Docker packages.] ***********************************************************************************************************************************************************************************************************************************
2025-02-19 15:26:02,825 p=15218 u=marwiesing n=ansible | skipping: [ubuntu-01]
2025-02-19 15:26:02,831 p=15218 u=marwiesing n=ansible | skipping: [ubuntu-02]
2025-02-19 15:26:02,842 p=15218 u=marwiesing n=ansible | skipping: [rocky-01]
2025-02-19 15:26:02,848 p=15218 u=marwiesing n=ansible | TASK [geerlingguy.docker : Install Docker packages (with downgrade option).] ***********************************************************************************************************************************************************************************************************
2025-02-19 15:26:03,881 p=15218 u=marwiesing n=ansible | ok: [ubuntu-01]
2025-02-19 15:26:03,898 p=15218 u=marwiesing n=ansible | ok: [ubuntu-02]
2025-02-19 15:26:03,992 p=15218 u=marwiesing n=ansible | ok: [rocky-01]
2025-02-19 15:26:03,996 p=15218 u=marwiesing n=ansible | TASK [geerlingguy.docker : Install docker-compose plugin.] *****************************************************************************************************************************************************************************************************************************
2025-02-19 15:26:04,049 p=15218 u=marwiesing n=ansible | skipping: [ubuntu-01]
2025-02-19 15:26:04,058 p=15218 u=marwiesing n=ansible | skipping: [ubuntu-02]
2025-02-19 15:26:04,096 p=15218 u=marwiesing n=ansible | skipping: [rocky-01]
2025-02-19 15:26:04,102 p=15218 u=marwiesing n=ansible | TASK [geerlingguy.docker : Install docker-compose-plugin (with downgrade option).] *****************************************************************************************************************************************************************************************************
2025-02-19 15:26:05,086 p=15218 u=marwiesing n=ansible | ok: [ubuntu-01]
2025-02-19 15:26:05,136 p=15218 u=marwiesing n=ansible | ok: [ubuntu-02]
2025-02-19 15:26:05,300 p=15218 u=marwiesing n=ansible | ok: [rocky-01]
2025-02-19 15:26:05,304 p=15218 u=marwiesing n=ansible | TASK [geerlingguy.docker : Ensure /etc/docker/ directory exists.] **********************************************************************************************************************************************************************************************************************
2025-02-19 15:26:05,345 p=15218 u=marwiesing n=ansible | skipping: [ubuntu-01]
2025-02-19 15:26:05,370 p=15218 u=marwiesing n=ansible | skipping: [rocky-01]
2025-02-19 15:26:05,384 p=15218 u=marwiesing n=ansible | skipping: [ubuntu-02]
2025-02-19 15:26:05,389 p=15218 u=marwiesing n=ansible | TASK [geerlingguy.docker : Configure Docker daemon options.] ***************************************************************************************************************************************************************************************************************************
2025-02-19 15:26:05,445 p=15218 u=marwiesing n=ansible | skipping: [ubuntu-01]
2025-02-19 15:26:05,469 p=15218 u=marwiesing n=ansible | skipping: [rocky-01]
2025-02-19 15:26:05,484 p=15218 u=marwiesing n=ansible | skipping: [ubuntu-02]
2025-02-19 15:26:05,489 p=15218 u=marwiesing n=ansible | TASK [geerlingguy.docker : Ensure Docker is started and enabled at boot.] **************************************************************************************************************************************************************************************************************
2025-02-19 15:26:06,210 p=15218 u=marwiesing n=ansible | ok: [ubuntu-01]
2025-02-19 15:26:06,222 p=15218 u=marwiesing n=ansible | ok: [ubuntu-02]
2025-02-19 15:26:06,227 p=15218 u=marwiesing n=ansible | ok: [rocky-01]
2025-02-19 15:26:06,231 p=15218 u=marwiesing n=ansible | TASK [geerlingguy.docker : Ensure handlers are notified now to avoid firewall conflicts.] **********************************************************************************************************************************************************************************************
2025-02-19 15:26:06,236 p=15218 u=marwiesing n=ansible | TASK [geerlingguy.docker : Ensure handlers are notified now to avoid firewall conflicts.] **********************************************************************************************************************************************************************************************
2025-02-19 15:26:06,241 p=15218 u=marwiesing n=ansible | TASK [geerlingguy.docker : Ensure handlers are notified now to avoid firewall conflicts.] **********************************************************************************************************************************************************************************************
2025-02-19 15:26:06,246 p=15218 u=marwiesing n=ansible | TASK [geerlingguy.docker : include_tasks] **********************************************************************************************************************************************************************************************************************************************
2025-02-19 15:26:06,364 p=15218 u=marwiesing n=ansible | included: /home/marwiesing/.ansible/roles/geerlingguy.docker/tasks/docker-compose.yml for ubuntu-01, rocky-01, ubuntu-02
2025-02-19 15:26:06,382 p=15218 u=marwiesing n=ansible | TASK [geerlingguy.docker : Check current docker-compose version.] **********************************************************************************************************************************************************************************************************************
2025-02-19 15:26:06,851 p=15218 u=marwiesing n=ansible | ok: [ubuntu-02]
2025-02-19 15:26:06,867 p=15218 u=marwiesing n=ansible | ok: [ubuntu-01]
2025-02-19 15:26:06,909 p=15218 u=marwiesing n=ansible | ok: [rocky-01]
2025-02-19 15:26:06,917 p=15218 u=marwiesing n=ansible | TASK [geerlingguy.docker : set_fact] ***************************************************************************************************************************************************************************************************************************************************
2025-02-19 15:26:06,985 p=15218 u=marwiesing n=ansible | skipping: [ubuntu-01]
2025-02-19 15:26:07,019 p=15218 u=marwiesing n=ansible | skipping: [rocky-01]
2025-02-19 15:26:07,031 p=15218 u=marwiesing n=ansible | skipping: [ubuntu-02]
2025-02-19 15:26:07,038 p=15218 u=marwiesing n=ansible | TASK [geerlingguy.docker : Delete existing docker-compose version if it's different.] **************************************************************************************************************************************************************************************************
2025-02-19 15:26:07,116 p=15218 u=marwiesing n=ansible | skipping: [ubuntu-01]
2025-02-19 15:26:07,145 p=15218 u=marwiesing n=ansible | skipping: [ubuntu-02]
2025-02-19 15:26:07,151 p=15218 u=marwiesing n=ansible | skipping: [rocky-01]
2025-02-19 15:26:07,157 p=15218 u=marwiesing n=ansible | TASK [geerlingguy.docker : Install Docker Compose (if configured).] ********************************************************************************************************************************************************************************************************************
2025-02-19 15:26:13,336 p=15218 u=marwiesing n=ansible | changed: [ubuntu-01]
2025-02-19 15:26:13,763 p=15218 u=marwiesing n=ansible | changed: [ubuntu-02]
2025-02-19 15:26:13,858 p=15218 u=marwiesing n=ansible | changed: [rocky-01]
2025-02-19 15:26:13,865 p=15218 u=marwiesing n=ansible | TASK [geerlingguy.docker : Get docker group info using getent.] ************************************************************************************************************************************************************************************************************************
2025-02-19 15:26:14,328 p=15218 u=marwiesing n=ansible | ok: [ubuntu-01]
2025-02-19 15:26:14,329 p=15218 u=marwiesing n=ansible | ok: [ubuntu-02]
2025-02-19 15:26:14,363 p=15218 u=marwiesing n=ansible | ok: [rocky-01]
2025-02-19 15:26:14,369 p=15218 u=marwiesing n=ansible | TASK [geerlingguy.docker : Check if there are any users to add to the docker group.] ***************************************************************************************************************************************************************************************************
2025-02-19 15:26:14,477 p=15218 u=marwiesing n=ansible | skipping: [ubuntu-01] => (item=marwiesing) 
2025-02-19 15:26:14,479 p=15218 u=marwiesing n=ansible | skipping: [ubuntu-01]
2025-02-19 15:26:14,483 p=15218 u=marwiesing n=ansible | skipping: [ubuntu-02] => (item=marwiesing) 
2025-02-19 15:26:14,486 p=15218 u=marwiesing n=ansible | skipping: [ubuntu-02]
2025-02-19 15:26:14,493 p=15218 u=marwiesing n=ansible | skipping: [rocky-01] => (item=marwiesing) 
2025-02-19 15:26:14,494 p=15218 u=marwiesing n=ansible | skipping: [rocky-01]
2025-02-19 15:26:14,499 p=15218 u=marwiesing n=ansible | TASK [geerlingguy.docker : include_tasks] **********************************************************************************************************************************************************************************************************************************************
2025-02-19 15:26:14,520 p=15218 u=marwiesing n=ansible | skipping: [ubuntu-01]
2025-02-19 15:26:14,543 p=15218 u=marwiesing n=ansible | skipping: [ubuntu-02]
2025-02-19 15:26:14,566 p=15218 u=marwiesing n=ansible | skipping: [rocky-01]
2025-02-19 15:26:14,632 p=15218 u=marwiesing n=ansible | PLAY RECAP *****************************************************************************************************************************************************************************************************************************************************************************
2025-02-19 15:26:14,632 p=15218 u=marwiesing n=ansible | localhost                  : ok=10   changed=0    unreachable=0    failed=1    skipped=4    rescued=0    ignored=0   
2025-02-19 15:26:14,633 p=15218 u=marwiesing n=ansible | rocky-01                   : ok=15   changed=1    unreachable=0    failed=0    skipped=13   rescued=0    ignored=0   
2025-02-19 15:26:14,633 p=15218 u=marwiesing n=ansible | ubuntu-01                  : ok=18   changed=1    unreachable=0    failed=0    skipped=12   rescued=0    ignored=0   
2025-02-19 15:26:14,633 p=15218 u=marwiesing n=ansible | ubuntu-02                  : ok=18   changed=1    unreachable=0    failed=0    skipped=12   rescued=0    ignored=0   
2025-02-19 15:29:19,831 p=18067 u=marwiesing n=ansible | [WARNING]: Found both group and host with same name: localhost

2025-02-19 15:29:20,012 p=18067 u=marwiesing n=ansible | PLAY [Install Docker on Linux Mint] ****************************************************************************************************************************************************************************************************************************************************
2025-02-19 15:29:20,017 p=18067 u=marwiesing n=ansible | TASK [Gathering Facts] *****************************************************************************************************************************************************************************************************************************************************************
2025-02-19 15:29:21,136 p=18067 u=marwiesing n=ansible | ok: [localhost]
2025-02-19 15:29:21,144 p=18067 u=marwiesing n=ansible | TASK [Install required dependencies] ***************************************************************************************************************************************************************************************************************************************************
2025-02-19 15:29:23,106 p=18067 u=marwiesing n=ansible | ok: [localhost]
2025-02-19 15:29:23,112 p=18067 u=marwiesing n=ansible | TASK [Add Docker GPG Key] **************************************************************************************************************************************************************************************************************************************************************
2025-02-19 15:29:23,715 p=18067 u=marwiesing n=ansible | changed: [localhost]
2025-02-19 15:29:23,721 p=18067 u=marwiesing n=ansible | TASK [Add Docker repository (forcing Ubuntu repo)] *************************************************************************************************************************************************************************************************************************************
2025-02-19 15:29:26,072 p=18067 u=marwiesing n=ansible | changed: [localhost]
2025-02-19 15:29:26,077 p=18067 u=marwiesing n=ansible | TASK [Install Docker] ******************************************************************************************************************************************************************************************************************************************************************
2025-02-19 15:29:41,813 p=18067 u=marwiesing n=ansible | changed: [localhost]
2025-02-19 15:29:41,830 p=18067 u=marwiesing n=ansible | TASK [Add user marwiesing to the docker group] *****************************************************************************************************************************************************************************************************************************************
2025-02-19 15:29:42,430 p=18067 u=marwiesing n=ansible | changed: [localhost]
2025-02-19 15:29:42,438 p=18067 u=marwiesing n=ansible | TASK [Enable and start Docker service] *************************************************************************************************************************************************************************************************************************************************
2025-02-19 15:29:43,178 p=18067 u=marwiesing n=ansible | ok: [localhost]
2025-02-19 15:29:43,202 p=18067 u=marwiesing n=ansible | PLAY RECAP *****************************************************************************************************************************************************************************************************************************************************************************
2025-02-19 15:29:43,203 p=18067 u=marwiesing n=ansible | localhost                  : ok=7    changed=4    unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2025-02-20 09:27:22,230 p=23851 u=marwiesing n=ansible | PLAY [Install Docker on all machines] **************************************************************************************************************************************************************************************************************************************************
2025-02-20 09:27:22,237 p=23851 u=marwiesing n=ansible | TASK [Gathering Facts] *****************************************************************************************************************************************************************************************************************************************************************
2025-02-20 09:27:23,517 p=23851 u=marwiesing n=ansible | ok: [debian-01]
2025-02-20 09:27:23,701 p=23851 u=marwiesing n=ansible | ok: [ubuntu-01]
2025-02-20 09:27:23,711 p=23851 u=marwiesing n=ansible | ok: [rocky-01]
2025-02-20 09:27:23,736 p=23851 u=marwiesing n=ansible | ok: [ubuntu-02]
2025-02-20 09:27:23,777 p=23851 u=marwiesing n=ansible | TASK [geerlingguy.docker : Load OS-specific vars.] *************************************************************************************************************************************************************************************************************************************
2025-02-20 09:27:23,825 p=23851 u=marwiesing n=ansible | ok: [ubuntu-01]
2025-02-20 09:27:23,843 p=23851 u=marwiesing n=ansible | ok: [ubuntu-02]
2025-02-20 09:27:23,861 p=23851 u=marwiesing n=ansible | ok: [rocky-01]
2025-02-20 09:27:23,862 p=23851 u=marwiesing n=ansible | ok: [debian-01]
2025-02-20 09:27:23,871 p=23851 u=marwiesing n=ansible | TASK [geerlingguy.docker : include_tasks] **********************************************************************************************************************************************************************************************************************************************
2025-02-20 09:27:23,919 p=23851 u=marwiesing n=ansible | skipping: [ubuntu-01]
2025-02-20 09:27:23,940 p=23851 u=marwiesing n=ansible | skipping: [ubuntu-02]
2025-02-20 09:27:23,952 p=23851 u=marwiesing n=ansible | skipping: [debian-01]
2025-02-20 09:27:23,965 p=23851 u=marwiesing n=ansible | included: /home/marwiesing/.ansible/roles/geerlingguy.docker/tasks/setup-RedHat.yml for rocky-01
2025-02-20 09:27:23,976 p=23851 u=marwiesing n=ansible | TASK [geerlingguy.docker : Ensure old versions of Docker are not installed.] ***********************************************************************************************************************************************************************************************************
2025-02-20 09:27:24,962 p=23851 u=marwiesing n=ansible | ok: [rocky-01]
2025-02-20 09:27:24,974 p=23851 u=marwiesing n=ansible | TASK [geerlingguy.docker : Add Docker GPG key.] ****************************************************************************************************************************************************************************************************************************************
2025-02-20 09:27:25,615 p=23851 u=marwiesing n=ansible | ok: [rocky-01]
2025-02-20 09:27:25,624 p=23851 u=marwiesing n=ansible | TASK [geerlingguy.docker : Add Docker repository.] *************************************************************************************************************************************************************************************************************************************
2025-02-20 09:27:26,217 p=23851 u=marwiesing n=ansible | ok: [rocky-01]
2025-02-20 09:27:26,231 p=23851 u=marwiesing n=ansible | TASK [geerlingguy.docker : Configure Docker Nightly repo.] *****************************************************************************************************************************************************************************************************************************
2025-02-20 09:27:26,657 p=23851 u=marwiesing n=ansible | ok: [rocky-01]
2025-02-20 09:27:26,665 p=23851 u=marwiesing n=ansible | TASK [geerlingguy.docker : Configure Docker Test repo.] ********************************************************************************************************************************************************************************************************************************
2025-02-20 09:27:27,004 p=23851 u=marwiesing n=ansible | ok: [rocky-01]
2025-02-20 09:27:27,014 p=23851 u=marwiesing n=ansible | TASK [geerlingguy.docker : Ensure runc is not installed.] ******************************************************************************************************************************************************************************************************************************
2025-02-20 09:27:27,051 p=23851 u=marwiesing n=ansible | skipping: [rocky-01]
2025-02-20 09:27:27,063 p=23851 u=marwiesing n=ansible | TASK [geerlingguy.docker : Ensure container-selinux is installed.] *********************************************************************************************************************************************************************************************************************
2025-02-20 09:27:27,112 p=23851 u=marwiesing n=ansible | skipping: [rocky-01]
2025-02-20 09:27:27,125 p=23851 u=marwiesing n=ansible | TASK [geerlingguy.docker : Ensure containerd.io is installed.] *************************************************************************************************************************************************************************************************************************
2025-02-20 09:27:27,168 p=23851 u=marwiesing n=ansible | skipping: [rocky-01]
2025-02-20 09:27:27,173 p=23851 u=marwiesing n=ansible | TASK [geerlingguy.docker : include_tasks] **********************************************************************************************************************************************************************************************************************************************
2025-02-20 09:27:27,244 p=23851 u=marwiesing n=ansible | skipping: [rocky-01]
2025-02-20 09:27:27,273 p=23851 u=marwiesing n=ansible | included: /home/marwiesing/.ansible/roles/geerlingguy.docker/tasks/setup-Debian.yml for ubuntu-01, ubuntu-02, debian-01
2025-02-20 09:27:27,280 p=23851 u=marwiesing n=ansible | TASK [geerlingguy.docker : Ensure apt key is not present in trusted.gpg.d] *************************************************************************************************************************************************************************************************************
2025-02-20 09:27:27,736 p=23851 u=marwiesing n=ansible | ok: [debian-01]
2025-02-20 09:27:27,788 p=23851 u=marwiesing n=ansible | ok: [ubuntu-02]
2025-02-20 09:27:27,802 p=23851 u=marwiesing n=ansible | ok: [ubuntu-01]
2025-02-20 09:27:27,809 p=23851 u=marwiesing n=ansible | TASK [geerlingguy.docker : Ensure old apt source list is not present in /etc/apt/sources.list.d] ***************************************************************************************************************************************************************************************
2025-02-20 09:27:28,192 p=23851 u=marwiesing n=ansible | ok: [debian-01]
2025-02-20 09:27:28,193 p=23851 u=marwiesing n=ansible | ok: [ubuntu-02]
2025-02-20 09:27:28,211 p=23851 u=marwiesing n=ansible | ok: [ubuntu-01]
2025-02-20 09:27:28,219 p=23851 u=marwiesing n=ansible | TASK [geerlingguy.docker : Ensure the repo referencing the previous trusted.gpg.d key is not present] **********************************************************************************************************************************************************************************
2025-02-20 09:27:28,959 p=23851 u=marwiesing n=ansible | ok: [ubuntu-02]
2025-02-20 09:27:28,964 p=23851 u=marwiesing n=ansible | ok: [ubuntu-01]
2025-02-20 09:27:29,128 p=23851 u=marwiesing n=ansible | ok: [debian-01]
2025-02-20 09:27:29,138 p=23851 u=marwiesing n=ansible | TASK [geerlingguy.docker : Ensure old versions of Docker are not installed.] ***********************************************************************************************************************************************************************************************************
2025-02-20 09:27:29,946 p=23851 u=marwiesing n=ansible | ok: [debian-01]
